"subject_no" "activity" "variable" "average"
"370" 1 "WALKING_DOWNSTAIRS" "tBodyAccstd()Y" -0.0319359434489796
"371" 1 "WALKING_DOWNSTAIRS" "tBodyAccstd()Z" -0.230434213204082
"372" 1 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagmean()" -0.295463843346939
"373" 1 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagstd()" -0.306510645530612
"374" 1 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmean()X" -0.0739592036271429
"375" 1 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmean()Y" -0.0439902783367347
"376" 1 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmean()Z" -0.0270461061061224
"377" 1 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstd()X" -0.487027342244898
"378" 1 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstd()Y" -0.238824827530612
"379" 1 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstd()Z" -0.268761480242857
"380" 1 "WALKING_DOWNSTAIRS" "tBodyGyroMagmean()" -0.0757412543673469
"381" 1 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd()" -0.225724368061224
"382" 1 "WALKING_DOWNSTAIRS" "tBodyGyromean()X" -0.0350781902989796
"383" 1 "WALKING_DOWNSTAIRS" "tBodyGyromean()Y" -0.0909371290204082
"384" 1 "WALKING_DOWNSTAIRS" "tBodyGyromean()Z" 0.0900850142030612
"385" 1 "WALKING_DOWNSTAIRS" "tBodyGyrostd()X" -0.458030542938775
"386" 1 "WALKING_DOWNSTAIRS" "tBodyGyrostd()Y" -0.126349194938775
"387" 1 "WALKING_DOWNSTAIRS" "tBodyGyrostd()Z" -0.124702454242857
"388" 1 "WALKING_DOWNSTAIRS" "tGravityAccMagmean()" 0.0271882914106122
"389" 1 "WALKING_DOWNSTAIRS" "tGravityAccMagstd()" 0.0198843506265306
"390" 1 "WALKING_DOWNSTAIRS" "tGravityAccmean()X" 0.931874418979592
"391" 1 "WALKING_DOWNSTAIRS" "tGravityAccmean()Y" -0.266610338979592
"392" 1 "WALKING_DOWNSTAIRS" "tGravityAccmean()Z" -0.0621199585938775
"393" 1 "WALKING_DOWNSTAIRS" "tGravityAccstd()X" -0.950559811632653
"394" 1 "WALKING_DOWNSTAIRS" "tGravityAccstd()Y" -0.937018658979592
"395" 1 "WALKING_DOWNSTAIRS" "tGravityAccstd()Z" -0.895939695102041
"396" 1 "WALKING_UPSTAIRS" "fBodyAccJerkmean()X" -0.479875245660377
"397" 1 "WALKING_UPSTAIRS" "fBodyAccJerkmean()Y" -0.41344458754717
"398" 1 "WALKING_UPSTAIRS" "fBodyAccJerkmean()Z" -0.685474353962264
"399" 1 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreq()X" -0.377023128301887
"400" 1 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreq()Y" -0.509495531698113
"401" 1 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreq()Z" -0.551104284150943
"402" 1 "WALKING_UPSTAIRS" "fBodyAccJerkstd()X" -0.461907025849057
"403" 1 "WALKING_UPSTAIRS" "fBodyAccJerkstd()Y" -0.381777065283019
"404" 1 "WALKING_UPSTAIRS" "fBodyAccJerkstd()Z" -0.726040200754717
"405" 1 "WALKING_UPSTAIRS" "fBodyAccMagmean()" -0.352395944716981
"406" 1 "WALKING_UPSTAIRS" "fBodyAccMagmeanFreq()" -0.0977433496415094
"407" 1 "WALKING_UPSTAIRS" "fBodyAccMagstd()" -0.416260101509434
"408" 1 "WALKING_UPSTAIRS" "fBodyAccmean()X" -0.404321784150943
"409" 1 "WALKING_UPSTAIRS" "fBodyAccmean()Y" -0.190976720811321
"410" 1 "WALKING_UPSTAIRS" "fBodyAccmean()Z" -0.433349702075472
"411" 1 "WALKING_UPSTAIRS" "fBodyAccmeanFreq()X" -0.418735000377359
"412" 1 "WALKING_UPSTAIRS" "fBodyAccmeanFreq()Y" -0.160697213516981
"413" 1 "WALKING_UPSTAIRS" "fBodyAccmeanFreq()Z" -0.520114793584906
"414" 1 "WALKING_UPSTAIRS" "fBodyAccstd()X" -0.337428188679245
"415" 1 "WALKING_UPSTAIRS" "fBodyAccstd()Y" 0.0217695106566038
"416" 1 "WALKING_UPSTAIRS" "fBodyAccstd()Z" 0.0859565543849057
"417" 1 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagmean()" -0.44265216245283
"418" 1 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagmeanFreq()" 0.085352409154717
"419" 1 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagstd()" -0.533059853773585
"420" 1 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagmean()" -0.634665082075472
"421" 1 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagmeanFreq()" 0.114277342454717
"422" 1 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagstd()" -0.693930521509434
"423" 1 "WALKING_UPSTAIRS" "fBodyBodyGyroMagmean()" -0.325961457396226
"424" 1 "WALKING_UPSTAIRS" "fBodyBodyGyroMagmeanFreq()" -0.219303376110566
"425" 1 "WALKING_UPSTAIRS" "fBodyBodyGyroMagstd()" -0.182985518264151
"426" 1 "WALKING_UPSTAIRS" "fBodyGyromean()X" -0.492611667924528
"427" 1 "WALKING_UPSTAIRS" "fBodyGyromean()Y" -0.319474609056604
"428" 1 "WALKING_UPSTAIRS" "fBodyGyromean()Z" -0.453597213018868
"429" 1 "WALKING_UPSTAIRS" "fBodyGyromeanFreq()X" -0.187450247737736
"430" 1 "WALKING_UPSTAIRS" "fBodyGyromeanFreq()Y" -0.473574786603774
"431" 1 "WALKING_UPSTAIRS" "fBodyGyromeanFreq()Z" -0.133373904258491
"432" 1 "WALKING_UPSTAIRS" "fBodyGyrostd()X" -0.565892490754717
"433" 1 "WALKING_UPSTAIRS" "fBodyGyrostd()Y" 0.151538905566038
"434" 1 "WALKING_UPSTAIRS" "fBodyGyrostd()Z" -0.57170784
"435" 1 "WALKING_UPSTAIRS" "tBodyAccJerkMagmean()" -0.466503446226415
"436" 1 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd()" -0.478991622075472
"437" 1 "WALKING_UPSTAIRS" "tBodyAccJerkmean()X" 0.101372729922642
"438" 1 "WALKING_UPSTAIRS" "tBodyAccJerkmean()Y" 0.0194863076188679
"439" 1 "WALKING_UPSTAIRS" "tBodyAccJerkmean()Z" -0.0455625449113208
"440" 1 "WALKING_UPSTAIRS" "tBodyAccJerkstd()X" -0.446843887735849
"441" 1 "WALKING_UPSTAIRS" "tBodyAccJerkstd()Y" -0.378274426037736
"442" 1 "WALKING_UPSTAIRS" "tBodyAccJerkstd()Z" -0.706593530943396
"443" 1 "WALKING_UPSTAIRS" "tBodyAccMagmean()" -0.129927630735849
"444" 1 "WALKING_UPSTAIRS" "tBodyAccMagstd()" -0.324970929245283
"445" 1 "WALKING_UPSTAIRS" "tBodyAccmean()X" 0.255461689622641
"446" 1 "WALKING_UPSTAIRS" "tBodyAccmean()Y" -0.0239531492643396
"447" 1 "WALKING_UPSTAIRS" "tBodyAccmean()Z" -0.0973020020943396
"448" 1 "WALKING_UPSTAIRS" "tBodyAccstd()X" -0.35470802509434
"449" 1 "WALKING_UPSTAIRS" "tBodyAccstd()Y" -0.00232026501698113
"450" 1 "WALKING_UPSTAIRS" "tBodyAccstd()Z" -0.0194792388471698
"451" 1 "WALKING_UPSTAIRS" "tBodyGyroJerkMagmean()" -0.59488286509434
"452" 1 "WALKING_UPSTAIRS" "tBodyGyroJerkMagstd()" -0.648553044339623
"453" 1 "WALKING_UPSTAIRS" "tBodyGyroJerkmean()X" -0.122232768011321
"454" 1 "WALKING_UPSTAIRS" "tBodyGyroJerkmean()Y" -0.0421485884509434
"455" 1 "WALKING_UPSTAIRS" "tBodyGyroJerkmean()Z" -0.0407125527654717
"456" 1 "WALKING_UPSTAIRS" "tBodyGyroJerkstd()X" -0.614786508490566
"457" 1 "WALKING_UPSTAIRS" "tBodyGyroJerkstd()Y" -0.601696656226415
"458" 1 "WALKING_UPSTAIRS" "tBodyGyroJerkstd()Z" -0.606332002264151
"459" 1 "WALKING_UPSTAIRS" "tBodyGyroMagmean()" -0.126735589969811
"460" 1 "WALKING_UPSTAIRS" "tBodyGyroMagstd()" -0.14861931805283
"461" 1 "WALKING_UPSTAIRS" "tBodyGyromean()X" 0.050549379754717
"462" 1 "WALKING_UPSTAIRS" "tBodyGyromean()Y" -0.166170015088679
"463" 1 "WALKING_UPSTAIRS" "tBodyGyromean()Z" 0.0583595463981132
"464" 1 "WALKING_UPSTAIRS" "tBodyGyrostd()X" -0.544871104528302
"465" 1 "WALKING_UPSTAIRS" "tBodyGyrostd()Y" 0.00410518379811321
"466" 1 "WALKING_UPSTAIRS" "tBodyGyrostd()Z" -0.50716867490566
"467" 1 "WALKING_UPSTAIRS" "tGravityAccMagmean()" -0.129927630735849
"468" 1 "WALKING_UPSTAIRS" "tGravityAccMagstd()" -0.324970929245283
"469" 1 "WALKING_UPSTAIRS" "tGravityAccmean()X" 0.89335109754717
"470" 1 "WALKING_UPSTAIRS" "tGravityAccmean()Y" -0.362153364339623
"471" 1 "WALKING_UPSTAIRS" "tGravityAccmean()Z" -0.075402939754717
"472" 1 "WALKING_UPSTAIRS" "tGravityAccstd()X" -0.956367027924528
"473" 1 "WALKING_UPSTAIRS" "tGravityAccstd()Y" -0.952849233207547
"474" 1 "WALKING_UPSTAIRS" "tGravityAccstd()Z" -0.912379410377358
"5215" 2 "LAYING" "fBodyAccJerkmean()X" -0.985813630833333
"5216" 2 "LAYING" "fBodyAccJerkmean()Y" -0.982768250416667
"5217" 2 "LAYING" "fBodyAccJerkmean()Z" -0.986197134583333
"5218" 2 "LAYING" "fBodyAccJerkmeanFreq()X" 0.159808328563875
"5219" 2 "LAYING" "fBodyAccJerkmeanFreq()Y" 0.1212064240125
"5220" 2 "LAYING" "fBodyAccJerkmeanFreq()Z" 0.190558218145833
"5221" 2 "LAYING" "fBodyAccJerkstd()X" -0.987250255833333
"5222" 2 "LAYING" "fBodyAccJerkstd()Y" -0.984987392916667
"5223" 2 "LAYING" "fBodyAccJerkstd()Z" -0.989345368541667
"5224" 2 "LAYING" "fBodyAccMagmean()" -0.975110196458333
"5225" 2 "LAYING" "fBodyAccMagmeanFreq()" 0.2662982125
"5226" 2 "LAYING" "fBodyAccMagstd()" -0.975121387916667
"5227" 2 "LAYING" "fBodyAccmean()X" -0.976725059791667
"5228" 2 "LAYING" "fBodyAccmean()Y" -0.979800877916667
"5229" 2 "LAYING" "fBodyAccmean()Z" -0.984380981875
"5230" 2 "LAYING" "fBodyAccmeanFreq()X" -0.146482792591667
"5231" 2 "LAYING" "fBodyAccmeanFreq()Y" 0.2572894655
"5232" 2 "LAYING" "fBodyAccmeanFreq()Z" 0.402532553395833
"5233" 2 "LAYING" "fBodyAccstd()X" -0.973246482083333
"5234" 2 "LAYING" "fBodyAccstd()Y" -0.981025105625
"5235" 2 "LAYING" "fBodyAccstd()Z" -0.984792185
"5236" 2 "LAYING" "fBodyBodyAccJerkMagmean()" -0.985374114791667
"5237" 2 "LAYING" "fBodyBodyAccJerkMagmeanFreq()" 0.3417585745
"5238" 2 "LAYING" "fBodyBodyAccJerkMagstd()" -0.984568489166667
"5239" 2 "LAYING" "fBodyBodyGyroJerkMagmean()" -0.990248702291667
"5240" 2 "LAYING" "fBodyBodyGyroJerkMagmeanFreq()" 0.264801505395833
"5241" 2 "LAYING" "fBodyBodyGyroJerkMagstd()" -0.989492660416667
"5242" 2 "LAYING" "fBodyBodyGyroMagmean()" -0.972112972708333
"5243" 2 "LAYING" "fBodyBodyGyroMagmeanFreq()" 0.01856447223125
"5244" 2 "LAYING" "fBodyBodyGyroMagstd()" -0.96109837875
"5245" 2 "LAYING" "fBodyGyromean()X" -0.9864311425
"5246" 2 "LAYING" "fBodyGyromean()Y" -0.983321635416667
"5247" 2 "LAYING" "fBodyGyromean()Z" -0.9626718875
"5248" 2 "LAYING" "fBodyGyromeanFreq()X" 0.10261131938125
"5249" 2 "LAYING" "fBodyGyromeanFreq()Y" 0.04228066839375
"5250" 2 "LAYING" "fBodyGyromeanFreq()Z" 0.0552985986479167
"5251" 2 "LAYING" "fBodyGyrostd()X" -0.988860685833333
"5252" 2 "LAYING" "fBodyGyrostd()Y" -0.981910616458333
"5253" 2 "LAYING" "fBodyGyrostd()Z" -0.963174222291667
"5254" 2 "LAYING" "tBodyAccJerkMagmean()" -0.987741696041667
"5255" 2 "LAYING" "tBodyAccJerkMagstd()" -0.98551807625
"5256" 2 "LAYING" "tBodyAccJerkmean()X" 0.0825972511666667
"5257" 2 "LAYING" "tBodyAccJerkmean()Y" 0.012254788451875
"5258" 2 "LAYING" "tBodyAccJerkmean()Z" -0.00180264895625
"5259" 2 "LAYING" "tBodyAccJerkstd()X" -0.98587216875
"5260" 2 "LAYING" "tBodyAccJerkstd()Y" -0.98317254125
"5261" 2 "LAYING" "tBodyAccJerkstd()Z" -0.988442014375
"5262" 2 "LAYING" "tBodyAccMagmean()" -0.977435485208333
"5263" 2 "LAYING" "tBodyAccMagstd()" -0.972873912916667
"5264" 2 "LAYING" "tBodyAccmean()X" 0.281373403958333
"5265" 2 "LAYING" "tBodyAccmean()Y" -0.0181587397583333
"5266" 2 "LAYING" "tBodyAccmean()Z" -0.107245610416667
"5267" 2 "LAYING" "tBodyAccstd()X" -0.974059464791667
"5268" 2 "LAYING" "tBodyAccstd()Y" -0.98027739875
"5269" 2 "LAYING" "tBodyAccstd()Z" -0.984233296875
"5270" 2 "LAYING" "tBodyGyroJerkMagmean()" -0.991767074166667
"5271" 2 "LAYING" "tBodyGyroJerkMagstd()" -0.989718095208333
"5272" 2 "LAYING" "tBodyGyroJerkmean()X" -0.101974134208333
"5273" 2 "LAYING" "tBodyGyroJerkmean()Y" -0.0358590176083333
"5274" 2 "LAYING" "tBodyGyroJerkmean()Z" -0.0701783020833333
"5275" 2 "LAYING" "tBodyGyroJerkstd()X" -0.993235849166667
"5276" 2 "LAYING" "tBodyGyroJerkstd()Y" -0.989567537916667
"5277" 2 "LAYING" "tBodyGyroJerkstd()Z" -0.98803582125
"5278" 2 "LAYING" "tBodyGyroMagmean()" -0.950011569583333
"5279" 2 "LAYING" "tBodyGyroMagstd()" -0.961164053958333
"5280" 2 "LAYING" "tBodyGyromean()X" -0.01847660675
"5281" 2 "LAYING" "tBodyGyromean()Y" -0.111800824583333
"5282" 2 "LAYING" "tBodyGyromean()Z" 0.144882846104167
"5283" 2 "LAYING" "tBodyGyrostd()X" -0.988275232916667
"5284" 2 "LAYING" "tBodyGyrostd()Y" -0.982291608958333
"5285" 2 "LAYING" "tBodyGyrostd()Z" -0.960306560416667
"5286" 2 "LAYING" "tGravityAccMagmean()" -0.977435485208333
"5287" 2 "LAYING" "tGravityAccMagstd()" -0.972873912916667
"5288" 2 "LAYING" "tGravityAccmean()X" -0.509754238125
"5289" 2 "LAYING" "tGravityAccmean()Y" 0.752536639375
"5290" 2 "LAYING" "tGravityAccmean()Z" 0.646834879583333
"5291" 2 "LAYING" "tGravityAccstd()X" -0.959014441458333
"5292" 2 "LAYING" "tGravityAccstd()Y" -0.988211865208333
"5293" 2 "LAYING" "tGravityAccstd()Z" -0.984230418125
"5294" 2 "SITTING" "fBodyAccJerkmean()X" -0.987848793695652
"5295" 2 "SITTING" "fBodyAccJerkmean()Y" -0.977139702826087
"5296" 2 "SITTING" "fBodyAccJerkmean()Z" -0.985129050217391
"5297" 2 "SITTING" "fBodyAccJerkmeanFreq()X" 0.305546818084783
"5298" 2 "SITTING" "fBodyAccJerkmeanFreq()Y" 0.0262448647134783
"5299" 2 "SITTING" "fBodyAccJerkmeanFreq()Z" 0.0929030630369565
"5300" 2 "SITTING" "fBodyAccJerkstd()X" -0.989459107391304
"5301" 2 "SITTING" "fBodyAccJerkstd()Y" -0.980804228478261
"5302" 2 "SITTING" "fBodyAccJerkstd()Z" -0.988570804130435
"5303" 2 "SITTING" "fBodyAccMagmean()" -0.96127374826087
"5304" 2 "SITTING" "fBodyAccMagmeanFreq()" 0.130934202854348
"5305" 2 "SITTING" "fBodyAccMagstd()" -0.955575602173913
"5306" 2 "SITTING" "fBodyAccmean()X" -0.985803840652174
"5307" 2 "SITTING" "fBodyAccmean()Y" -0.957343498478261
"5308" 2 "SITTING" "fBodyAccmean()Z" -0.970162172608696
"5309" 2 "SITTING" "fBodyAccmeanFreq()X" 0.08519282071
"5310" 2 "SITTING" "fBodyAccmeanFreq()Y" 0.150193956163043
"5311" 2 "SITTING" "fBodyAccmeanFreq()Z" 0.0960646759586957
"5312" 2 "SITTING" "fBodyAccstd()X" -0.98736209
"5313" 2 "SITTING" "fBodyAccstd()Y" -0.950073754130435
"5314" 2 "SITTING" "fBodyAccstd()Z" -0.956862864130435
"5315" 2 "SITTING" "fBodyBodyAccJerkMagmean()" -0.983874698913043
"5316" 2 "SITTING" "fBodyBodyAccJerkMagmeanFreq()" 0.280062423956522
"5317" 2 "SITTING" "fBodyBodyAccJerkMagstd()" -0.984124185869565
"5318" 2 "SITTING" "fBodyBodyGyroJerkMagmean()" -0.989861950869565
"5319" 2 "SITTING" "fBodyBodyGyroJerkMagmeanFreq()" 0.1947221493
"5320" 2 "SITTING" "fBodyBodyGyroJerkMagstd()" -0.989632908913043
"5321" 2 "SITTING" "fBodyBodyGyroMagmean()" -0.971840596086956
"5322" 2 "SITTING" "fBodyBodyGyroMagmeanFreq()" -0.106358909173913
"5323" 2 "SITTING" "fBodyBodyGyroMagstd()" -0.961385745217391
"5324" 2 "SITTING" "fBodyGyromean()X" -0.982621389565217
"5325" 2 "SITTING" "fBodyGyromean()Y" -0.982100923695652
"5326" 2 "SITTING" "fBodyGyromean()Z" -0.959814822391304
"5327" 2 "SITTING" "fBodyGyromeanFreq()X" 0.130523120891304
"5328" 2 "SITTING" "fBodyGyromeanFreq()Y" -0.192142737913043
"5329" 2 "SITTING" "fBodyGyromeanFreq()Z" 0.0409472348676087
"5330" 2 "SITTING" "fBodyGyrostd()X" -0.986808501521739
"5331" 2 "SITTING" "fBodyGyrostd()Y" -0.977356188695652
"5332" 2 "SITTING" "fBodyGyrostd()Z" -0.963522659782609
"5333" 2 "SITTING" "tBodyAccJerkMagmean()" -0.986774713043478
"5334" 2 "SITTING" "tBodyAccJerkMagstd()" -0.984475868043478
"5335" 2 "SITTING" "tBodyAccJerkmean()X" 0.0722564387173913
"5336" 2 "SITTING" "tBodyAccJerkmean()Y" 0.0116954511323913
"5337" 2 "SITTING" "tBodyAccJerkmean()Z" 0.00760546929869565
"5338" 2 "SITTING" "tBodyAccJerkstd()X" -0.988055854130435
"5339" 2 "SITTING" "tBodyAccJerkstd()Y" -0.977983955434783
"5340" 2 "SITTING" "tBodyAccJerkstd()Z" -0.98751821173913
"5341" 2 "SITTING" "tBodyAccMagmean()" -0.967893623913043
"5342" 2 "SITTING" "tBodyAccMagstd()" -0.953081444130435
"5343" 2 "SITTING" "tBodyAccmean()X" 0.27708735173913
"5344" 2 "SITTING" "tBodyAccmean()Y" -0.0156879937282609
"5345" 2 "SITTING" "tBodyAccmean()Z" -0.109218272456522
"5346" 2 "SITTING" "tBodyAccstd()X" -0.986822279565217
"5347" 2 "SITTING" "tBodyAccstd()Y" -0.950704499130435
"5348" 2 "SITTING" "tBodyAccstd()Z" -0.95982817173913
"5349" 2 "SITTING" "tBodyGyroJerkMagmean()" -0.991081493913043
"5350" 2 "SITTING" "tBodyGyroJerkMagstd()" -0.989594919565217
"5351" 2 "SITTING" "tBodyGyroJerkmean()X" -0.0936328412826087
"5352" 2 "SITTING" "tBodyGyroJerkmean()Y" -0.0415602029130435
"5353" 2 "SITTING" "tBodyGyroJerkmean()Z" -0.04358509665
"5354" 2 "SITTING" "tBodyGyroJerkstd()X" -0.989709023043478
"5355" 2 "SITTING" "tBodyGyroJerkstd()Y" -0.990889614782609
"5356" 2 "SITTING" "tBodyGyroJerkstd()Z" -0.985542325652174
"5357" 2 "SITTING" "tBodyGyroMagmean()" -0.946035087173913
"5358" 2 "SITTING" "tBodyGyroMagstd()" -0.961313624130435
"5359" 2 "SITTING" "tBodyGyromean()X" -0.0454706620434783
"5360" 2 "SITTING" "tBodyGyromean()Y" -0.0599286797043478
"5361" 2 "SITTING" "tBodyGyromean()Z" 0.0412277462173913
"5362" 2 "SITTING" "tBodyGyrostd()X" -0.985742027826087
"5363" 2 "SITTING" "tBodyGyrostd()Y" -0.978919526956522
"5364" 2 "SITTING" "tBodyGyrostd()Z" -0.959803708695652
"5365" 2 "SITTING" "tGravityAccMagmean()" -0.967893623913043
"5366" 2 "SITTING" "tGravityAccMagstd()" -0.953081444130435
"5367" 2 "SITTING" "tGravityAccmean()X" 0.940477273043478
"5368" 2 "SITTING" "tGravityAccmean()Y" -0.105630024498783
"5369" 2 "SITTING" "tGravityAccmean()Z" 0.19872676876087
"5370" 2 "SITTING" "tGravityAccstd()X" -0.979988760869565
"5371" 2 "SITTING" "tGravityAccstd()Y" -0.956750273043478
"5372" 2 "SITTING" "tGravityAccstd()Z" -0.954415873043478
"5373" 2 "STANDING" "fBodyAccJerkmean()X" -0.980973241666667
"5374" 2 "STANDING" "fBodyAccJerkmean()Y" -0.970851337962963
"5375" 2 "STANDING" "fBodyAccJerkmean()Z" -0.979775152037037
"5376" 2 "STANDING" "fBodyAccJerkmeanFreq()X" 0.331449281481482
"5377" 2 "STANDING" "fBodyAccJerkmeanFreq()Y" -0.0569368291814815
"5378" 2 "STANDING" "fBodyAccJerkmeanFreq()Z" 0.0396498183462963
"5379" 2 "STANDING" "fBodyAccJerkstd()X" -0.983007923703704
"5380" 2 "STANDING" "fBodyAccJerkstd()Y" -0.973520241111111
"5381" 2 "STANDING" "fBodyAccJerkstd()Z" -0.984599905185185
"5382" 2 "STANDING" "fBodyAccMagmean()" -0.964052166481482
"5383" 2 "STANDING" "fBodyAccMagmeanFreq()" 0.119649963903704
"5384" 2 "STANDING" "fBodyAccMagstd()" -0.960519381481482
"5385" 2 "STANDING" "fBodyAccmean()X" -0.983946739814815
"5386" 2 "STANDING" "fBodyAccmean()Y" -0.959871697407407
"5387" 2 "STANDING" "fBodyAccmean()Z" -0.962471195740741
"5388" 2 "STANDING" "fBodyAccmeanFreq()X" 0.108519182924074
"5389" 2 "STANDING" "fBodyAccmeanFreq()Y" 0.0623378066683333
"5390" 2 "STANDING" "fBodyAccmeanFreq()Z" 0.104462499601852
"5391" 2 "STANDING" "fBodyAccstd()X" -0.989056469814815
"5392" 2 "STANDING" "fBodyAccstd()Y" -0.957908842222222
"5393" 2 "STANDING" "fBodyAccstd()Z" -0.946433583518518
"5394" 2 "STANDING" "fBodyBodyAccJerkMagmean()" -0.977065295555556
"5395" 2 "STANDING" "fBodyBodyAccJerkMagmeanFreq()" 0.304871865218519
"5396" 2 "STANDING" "fBodyBodyAccJerkMagstd()" -0.97516046
"5397" 2 "STANDING" "fBodyBodyGyroJerkMagmean()" -0.977849827407407
"5398" 2 "STANDING" "fBodyBodyGyroJerkMagmeanFreq()" 0.160662823925926
"5399" 2 "STANDING" "fBodyBodyGyroJerkMagstd()" -0.977754298148148
"5400" 2 "STANDING" "fBodyBodyGyroMagmean()" -0.961775904814815
"5401" 2 "STANDING" "fBodyBodyGyroMagmeanFreq()" -0.0661266045796296
"5402" 2 "STANDING" "fBodyBodyGyroMagstd()" -0.956788725740741
"5403" 2 "STANDING" "fBodyGyromean()X" -0.967037112037037
"5404" 2 "STANDING" "fBodyGyromean()Y" -0.972576152962963
"5405" 2 "STANDING" "fBodyGyromean()Z" -0.960627696111111
"5406" 2 "STANDING" "fBodyGyromeanFreq()X" -0.107416045074074
"5407" 2 "STANDING" "fBodyGyromeanFreq()Y" -0.171160370096296
"5408" 2 "STANDING" "fBodyGyromeanFreq()Z" 0.000226810610740739
"5409" 2 "STANDING" "fBodyGyrostd()X" -0.97498812462963
"5410" 2 "STANDING" "fBodyGyrostd()Y" -0.97103605037037
"5411" 2 "STANDING" "fBodyGyrostd()Z" -0.969754295740741
"5412" 2 "STANDING" "tBodyAccJerkMagmean()" -0.980489077407407
"5413" 2 "STANDING" "tBodyAccJerkMagstd()" -0.976675280185185
"5414" 2 "STANDING" "tBodyAccJerkmean()X" 0.0747588597592593
"5415" 2 "STANDING" "tBodyAccJerkmean()Y" 0.0103291774794444
"5416" 2 "STANDING" "tBodyAccJerkmean()Z" -0.00837158846722222
"5417" 2 "STANDING" "tBodyAccJerkstd()X" -0.981085715555556
"5418" 2 "STANDING" "tBodyAccJerkstd()Y" -0.97105943962963
"5419" 2 "STANDING" "tBodyAccJerkstd()Z" -0.982841446481482
"5420" 2 "STANDING" "tBodyAccMagmean()" -0.965875181296296
"5421" 2 "STANDING" "tBodyAccMagstd()" -0.957874965
"5422" 2 "STANDING" "tBodyAccmean()X" 0.277911472222222
"5423" 2 "STANDING" "tBodyAccmean()Y" -0.0184208270166667
"5424" 2 "STANDING" "tBodyAccmean()Z" -0.105908536055556
"5425" 2 "STANDING" "tBodyAccstd()X" -0.987271889259259
"5426" 2 "STANDING" "tBodyAccstd()Y" -0.957304989259259
"5427" 2 "STANDING" "tBodyAccstd()Z" -0.949741851296296
"5428" 2 "STANDING" "tBodyGyroJerkMagmean()" -0.983951904259259
"5429" 2 "STANDING" "tBodyGyroJerkMagstd()" -0.977204427777778
"5430" 2 "STANDING" "tBodyGyroJerkmean()X" -0.105562157888889
"5431" 2 "STANDING" "tBodyGyroJerkmean()Y" -0.042241953537037
"5432" 2 "STANDING" "tBodyGyroJerkmean()Z" -0.0546539479425926
"5433" 2 "STANDING" "tBodyGyroJerkstd()X" -0.979324000740741
"5434" 2 "STANDING" "tBodyGyroJerkstd()Y" -0.983447258518519
"5435" 2 "STANDING" "tBodyGyroJerkstd()Z" -0.973610118333333
"5436" 2 "STANDING" "tBodyGyroMagmean()" -0.963466341851852
"5437" 2 "STANDING" "tBodyGyroMagstd()" -0.95394338037037
"5438" 2 "STANDING" "tBodyGyromean()X" -0.0238623875712963
"5439" 2 "STANDING" "tBodyGyromean()Y" -0.0820396577592593
"5440" 2 "STANDING" "tBodyGyromean()Z" 0.0878351695481481
"5441" 2 "STANDING" "tBodyGyrostd()X" -0.972998629814815
"5442" 2 "STANDING" "tBodyGyrostd()Y" -0.971441996481481
"5443" 2 "STANDING" "tBodyGyrostd()Z" -0.964856701851852
"5444" 2 "STANDING" "tGravityAccMagmean()" -0.965875181296296
"5445" 2 "STANDING" "tGravityAccMagstd()" -0.957874965
"5446" 2 "STANDING" "tGravityAccmean()X" 0.896928566851852
"5447" 2 "STANDING" "tGravityAccmean()Y" -0.370062696851852
"5448" 2 "STANDING" "tGravityAccmean()Z" 0.129747161222222
"5449" 2 "STANDING" "tGravityAccstd()X" -0.986685818703704
"5450" 2 "STANDING" "tGravityAccstd()Y" -0.97419442037037
"5451" 2 "STANDING" "tGravityAccstd()Z" -0.945927078703704
"5452" 2 "WALKING" "fBodyAccJerkmean()X" -0.304615322881356
"5453" 2 "WALKING" "fBodyAccJerkmean()Y" -0.0787640836610169
"5454" 2 "WALKING" "fBodyAccJerkmean()Z" -0.554956709661017
"5455" 2 "WALKING" "fBodyAccJerkmeanFreq()X" -0.0727101584479661
"5456" 2 "WALKING" "fBodyAccJerkmeanFreq()Y" -0.263574018186441
"5457" 2 "WALKING" "fBodyAccJerkmeanFreq()Z" -0.254846438755932
"5458" 2 "WALKING" "fBodyAccJerkstd()X" -0.31431306340678
"5459" 2 "WALKING" "fBodyAccJerkstd()Y" -0.0153329520084746
"5460" 2 "WALKING" "fBodyAccJerkstd()Z" -0.615898188474576
